,user,date,items
2764,45368,2020-09-14T16:38:23+05:30,"[19497, 19633, 19630]"
2765,45368,2020-09-14T15:35:55+05:30,"[22955, 22290, 21315, 22362]"
2766,45368,2020-09-14T13:54:09+05:30,[19624]
2767,45368,2020-09-14T13:31:14+05:30,"[23107, 23108, 22957, 23120, 23121, 23122, 19768]"
2768,45368,2020-09-12T18:22:45+05:30,"[19847, 19633, 21248, 19631]"
2769,45368,2020-09-12T17:39:54+05:30,"[19497, 19633]"
2770,45368,2020-09-12T16:43:58+05:30,[19626]
2771,45368,2020-09-12T16:16:15+05:30,"[22225, 21363]"
2772,45368,2020-09-11T18:55:16+05:30,"[19497, 19633, 19630, 19631]"
2773,45368,2020-09-11T13:45:42+05:30,"[23107, 23108, 19847, 19626, 19627, 23120, 23121, 23122, 19869, 19870]"
2774,45368,2020-09-11T09:58:46+05:30,"[19619, 19847, 19625, 19626, 19849]"
2775,45368,2020-09-10T19:38:00+05:30,"[22949, 22950, 22955, 22289, 22290, 21212]"
2776,45368,2020-09-10T18:25:34+05:30,"[21248, 21250, 19715, 22277, 22502, 19849, 22365, 19870]"
2777,45368,2020-09-10T16:40:13+05:30,"[19847, 21991, 19497, 19626, 19818, 19849, 19851, 19631]"
2778,45368,2020-09-10T15:55:39+05:30,"[22950, 22955, 22957, 22289, 22290]"
2779,45368,2020-09-10T13:08:31+05:30,"[19847, 19497, 19849, 19631]"
2780,45368,2020-09-09T20:07:48+05:30,"[21157, 21158, 21159]"
2781,45368,2020-09-09T18:41:02+05:30,"[20128, 21250, 19619, 19847, 19849, 19851, 19630, 19631, 19633, 22290, 22289, 22366]"
2782,45368,2020-09-09T12:03:05+05:30,"[19624, 19627, 21991]"
2783,45368,2020-09-08T19:29:55+05:30,"[22362, 21315]"
2784,45368,2020-09-08T16:56:43+05:30,[19850]
2785,45368,2020-09-08T16:45:03+05:30,"[22308, 22309, 22502, 22365, 21363, 19869, 19870]"
2786,45368,2020-09-08T15:57:52+05:30,"[19497, 21991, 19847]"
2787,45368,2020-09-08T15:14:08+05:30,"[21250, 22502, 22950, 19849, 21362, 22326, 22365, 19870]"
2788,45368,2020-09-07T19:49:32+05:30,[22383]
2789,45368,2020-09-07T17:23:10+05:30,"[19825, 19818, 19619]"
2790,45368,2020-09-07T15:26:20+05:30,"[21361, 21362, 19633, 22361, 22366]"
2791,45368,2020-09-05T17:21:45+05:30,"[22308, 22309, 21161, 21162, 19850, 22326, 22366, 22879]"
2792,45368,2020-09-05T12:55:26+05:30,"[19632, 19497, 19631]"
2793,45368,2020-09-04T19:02:20+05:30,"[22290, 22955, 22950]"
2794,45368,2020-09-04T18:21:11+05:30,"[22949, 22950]"
2795,45368,2020-09-04T17:43:28+05:30,"[22946, 22949, 22950]"
2796,45368,2020-09-04T14:34:08+05:30,"[19868, 22366]"
2797,45368,2020-09-03T19:40:55+05:30,[21212]
2798,45368,2020-09-03T19:05:14+05:30,[19497]
2799,45368,2020-09-03T16:38:23+05:30,"[19849, 19851, 19847]"
2800,45368,2020-09-03T15:39:45+05:30,"[21248, 19871]"
2801,45368,2020-09-02T19:53:06+05:30,"[22289, 22291, 22292, 22287]"
2802,45368,2020-09-02T18:43:44+05:30,"[22225, 22365, 22502]"
2803,45368,2020-09-02T14:41:17+05:30,"[19849, 19626, 19627, 19497, 19631]"
2804,45368,2020-09-02T14:15:52+05:30,"[19847, 19497, 19626, 19849, 19850, 19851, 19631, 22225]"
2805,45368,2020-09-02T11:52:16+05:30,[19849]
2806,45368,2020-09-01T17:55:44+05:30,"[21250, 21315, 22309, 22277, 22502, 19847, 19497, 19849, 19627, 19850, 19851, 19631, 22225, 22326, 19768, 21241, 22362, 22365]"
2807,45368,2020-09-01T12:55:32+05:30,"[21241, 19627, 19630, 19631]"
2808,45368,2020-08-31T17:57:35+05:30,"[19849, 19851, 19847]"
2809,45368,2020-08-31T17:18:30+05:30,"[19825, 19818]"
2810,45368,2020-08-31T16:12:30+05:30,"[19625, 19619, 19847]"
2811,45368,2020-08-31T15:16:07+05:30,"[19619, 19497, 19849, 19631, 21212]"
2812,45368,2020-08-31T12:44:44+05:30,"[19847, 19849, 19626, 19627, 19818, 19851, 19825, 20119]"
2813,45368,2020-08-29T17:33:50+05:30,"[19847, 19497, 19849, 19850, 19851, 19631, 19632, 21361, 21362, 22361, 22362]"
2814,45368,2020-08-29T14:09:02+05:30,"[22695, 22699, 22091, 22703, 21943, 21945, 21946, 21947, 21788]"
2815,45368,2020-08-28T19:56:07+05:30,"[22291, 22292, 22287]"
2816,45368,2020-08-28T17:11:22+05:30,[19868]
2817,45368,2020-08-28T15:03:35+05:30,"[20128, 20129, 20130, 21248, 22308, 22277, 22309, 19847, 19849, 19850, 19851, 19497, 19631, 19632, 22225, 22326, 20127]"
2818,45368,2020-08-27T20:41:50+05:30,[22206]
2819,45368,2020-08-27T19:12:51+05:30,"[21158, 21159]"
2820,45368,2020-08-27T17:32:45+05:30,"[22091, 22092, 22093, 21943, 21945, 21946, 21947]"
2821,45368,2020-08-27T15:53:31+05:30,"[22091, 22092, 21943, 21944, 21945, 21946]"
2822,45368,2020-08-27T15:02:05+05:30,"[21315, 19847, 19497, 19849, 19851]"
2823,45368,2020-08-26T19:14:31+05:30,"[21944, 21946, 22091, 21943]"
2824,45368,2020-08-26T17:44:24+05:30,"[21250, 22502, 19847, 19849, 19851, 21773, 21774]"
2825,45368,2020-08-26T15:35:28+05:30,"[22285, 22286, 22287, 22288, 22289, 22290]"
2826,45368,2020-08-26T14:30:48+05:30,[22225]
2827,45368,2020-08-26T13:33:45+05:30,"[22502, 19847, 19497, 19631, 19632, 22365]"
2828,45368,2020-08-26T12:55:35+05:30,"[19905, 22277, 22287, 22288, 22326]"
2829,45368,2020-08-25T15:58:20+05:30,"[22309, 22502, 19847, 19497, 19817, 19849, 19850, 19851, 19631, 19632, 22326, 22365]"
2830,45368,2020-08-25T14:25:13+05:30,"[19847, 19850, 22285, 22286, 22287]"
2831,45368,2020-08-25T13:41:20+05:30,"[22285, 22286, 22287, 22288, 22290, 20128, 20129, 20130, 19747, 19748, 19749, 19750, 21159, 19751, 20133, 21156, 21157, 21158, 19905, 19780, 19781, 19782]"
2832,45368,2020-08-24T16:31:00+05:30,"[21315, 22308, 22309, 19847, 19849, 19850, 22225, 21363, 22326, 22362]"
2833,45368,2020-08-24T15:46:26+05:30,"[22502, 19631, 19633, 22361, 21212, 19870]"
2834,45368,2020-08-24T13:05:33+05:30,"[19868, 22502]"
2835,45368,2020-08-22T19:24:41+05:30,[22307]
2836,45368,2020-08-21T19:25:29+05:30,[19825]
2837,45368,2020-08-21T15:41:44+05:30,"[21250, 21315, 22277, 19847, 19497, 19631, 19632, 22225, 22289, 21363, 22326, 21242, 21241, 22362, 19869, 19870]"
2838,45368,2020-08-21T14:58:13+05:30,"[21825, 21315, 22285, 22287, 22288, 22289, 22290, 21363, 22009, 22362]"
2839,45368,2020-08-21T14:18:56+05:30,"[19868, 22502]"
2840,45368,2020-08-20T19:57:49+05:30,[22206]
2841,45368,2020-08-20T19:37:27+05:30,"[22291, 22285]"
2842,45368,2020-08-20T13:42:09+05:30,"[21250, 22365, 19847]"
2843,45368,2020-08-20T13:00:25+05:30,"[19847, 19849, 19851, 22285, 22286, 22288, 22290, 21212, 22365]"
2844,45368,2020-08-19T18:58:11+05:30,"[19849, 19847]"
2845,45368,2020-08-19T16:31:28+05:30,"[22365, 22366]"
2846,45368,2020-08-19T15:57:48+05:30,"[22288, 22287]"
2847,45368,2020-08-19T15:17:47+05:30,"[22365, 22366]"
2848,45368,2020-08-19T14:37:34+05:30,"[22288, 22290, 22286]"
2849,45368,2020-08-19T11:35:36+05:30,"[19868, 22366]"
2850,45368,2020-08-18T19:54:15+05:30,[22365]
2851,45368,2020-08-18T19:43:14+05:30,"[21157, 21158, 21159]"
2852,45368,2020-08-18T18:40:48+05:30,[19817]
2853,45368,2020-08-18T12:51:48+05:30,"[21156, 21157, 21158, 21159]"
2854,45368,2020-08-18T12:21:44+05:30,"[22009, 22362, 19627, 19847]"
2855,45368,2020-08-17T17:57:15+05:30,"[19619, 19626, 19633, 20119, 22361]"
2856,45368,2020-08-17T16:02:53+05:30,"[19849, 21315, 19851]"
2857,45368,2020-08-17T15:30:57+05:30,"[22308, 22309, 19850, 19631, 21361]"
2858,45368,2020-08-17T15:16:52+05:30,"[19626, 19850, 22285, 19630, 19631, 22286, 22287, 22290, 22289]"
2859,45368,2020-08-17T12:55:54+05:30,"[21361, 22292, 22287]"
2860,45368,2020-08-17T11:56:45+05:30,"[19818, 19623]"
2861,45368,2020-08-14T19:09:40+05:30,[19497]
2862,45368,2020-08-14T15:42:44+05:30,"[22285, 22286, 22287, 22288, 22290]"
2863,45368,2020-08-14T14:00:33+05:30,"[19849, 19847]"
2864,45368,2020-08-14T12:07:18+05:30,"[19624, 19825, 20129, 20128]"
2865,45368,2020-08-13T18:57:40+05:30,[22288]
2866,45368,2020-08-13T16:02:58+05:30,"[21248, 19850, 21315]"
2867,45368,2020-08-13T14:44:06+05:30,"[22330, 22331, 22332, 22333]"
2868,45368,2020-08-13T13:54:49+05:30,"[19850, 22309]"
2869,45368,2020-08-12T19:15:12+05:30,"[22308, 22309, 19497, 19850, 19627, 19631]"
2870,45368,2020-08-12T15:48:12+05:30,"[22308, 22309, 19497, 19850, 21774, 21778, 21779, 21780, 21783]"
2871,45368,2020-08-12T13:06:32+05:30,"[19850, 19627]"
2872,45368,2020-08-11T14:40:27+05:30,"[22285, 22286, 22287, 22288, 22289, 22290]"
2873,45368,2020-08-11T14:03:29+05:30,"[19619, 19620, 22277, 19847, 19497, 21212]"
2874,45368,2020-08-11T13:11:27+05:30,"[21248, 19625, 19818, 19623]"
2875,45368,2020-08-10T19:23:42+05:30,"[19746, 19747, 19780, 19621, 19781, 21159, 19624, 19782, 19627, 19630, 19631, 19825, 19633]"
2876,45368,2020-08-10T18:04:42+05:30,"[19847, 19497, 19849, 19627, 19631]"
2877,45368,2020-08-10T17:16:51+05:30,"[19624, 19625, 19825]"
2878,45368,2020-08-08T17:27:23+05:30,"[21250, 19497, 19850, 19851, 21361]"
2879,45368,2020-08-07T19:39:23+05:30,"[21248, 21158, 21159, 19847, 22225, 21363]"
2880,45368,2020-08-07T18:20:18+05:30,"[19847, 19624, 19626, 19627, 19818, 22225]"
2881,45368,2020-08-07T17:02:06+05:30,"[19905, 19627, 22225]"
2882,45368,2020-08-07T14:44:57+05:30,"[19850, 19627, 19631]"
2883,44592,2020-09-14T16:35:53+05:30,[20117]
2884,44592,2020-09-14T16:26:13+05:30,[21267]
2885,44592,2020-09-14T16:22:38+05:30,[20117]
2886,45780,2020-09-14T16:03:27+05:30,"[23109, 23110, 23111, 23113, 23114]"
2887,49343,2020-09-14T15:56:19+05:30,[21263]
2888,49343,2020-09-14T15:01:12+05:30,"[21267, 21251, 21765]"
2889,45389,2020-09-14T15:27:50+05:30,"[19397, 21769, 19369, 19403, 19404, 19386, 19390]"
2890,45389,2020-09-11T18:39:53+05:30,"[22115, 22499, 22500, 22219, 22220, 22221, 22222, 19376, 22224, 21268, 22495]"
2891,45389,2020-09-11T17:01:18+05:30,"[21504, 21506, 21507, 21508, 21509, 21532, 21534, 22687, 21536, 21539, 21541, 22859, 22485, 22486, 22487, 22488, 21866, 21868, 21870, 21871, 21873, 21499, 21500, 21501, 21502, 21503]"
2892,45389,2020-09-11T15:04:38+05:30,"[21424, 21425, 21426, 22859]"
2893,45389,2020-09-11T14:51:33+05:30,"[22687, 21868, 21870, 21871, 21873, 22488, 21502, 21503]"
2894,45389,2020-09-11T13:45:47+05:30,"[21866, 21868, 22221, 21424, 21425, 21426, 22488, 22687]"
2895,45389,2020-09-11T12:33:08+05:30,"[21536, 21504, 21506, 21539, 21541, 21866, 22858, 22220, 19629, 21425, 21426, 21532, 21437, 21534, 21439]"
2896,45389,2020-09-11T11:10:13+05:30,"[19369, 22918, 21769, 22919]"
2897,45389,2020-09-10T18:38:35+05:30,"[21761, 21763, 21764, 21758]"
2898,45389,2020-09-10T18:20:44+05:30,[22221]
2899,45389,2020-09-10T12:19:32+05:30,"[22687, 21866, 22858, 21868, 21870, 21871, 21424, 21873, 21426, 21425, 21500, 21663]"
2900,45389,2020-09-10T11:55:37+05:30,"[21662, 21663]"
2901,45389,2020-09-09T19:22:36+05:30,"[21761, 21762, 21758]"
2902,45389,2020-09-09T15:54:14+05:30,"[21502, 21503]"
2903,45389,2020-09-08T19:48:23+05:30,"[22499, 22500, 22501]"
2904,45389,2020-09-08T19:00:25+05:30,"[22840, 22843, 22852]"
2905,45389,2020-09-07T17:11:47+05:30,"[22850, 22852, 22853]"
2906,45389,2020-09-07T16:22:47+05:30,"[21761, 21762, 21764, 21758, 21759]"
2907,45389,2020-09-05T13:58:45+05:30,"[21768, 22916, 19372]"
2908,45389,2020-09-04T18:49:19+05:30,"[21760, 21761, 21758, 21759]"
2909,45389,2020-09-04T17:34:20+05:30,"[21536, 21539, 21541, 21866, 22858, 21868, 22859, 21532, 21534]"
2910,45389,2020-09-04T16:57:45+05:30,"[21504, 21507, 21508, 21509, 21868, 21500]"
2911,45389,2020-09-04T15:58:51+05:30,"[21504, 21507, 21508, 21509, 21502, 21503]"
2912,45389,2020-09-03T18:14:13+05:30,"[19400, 21768, 19372, 22916]"
2913,45389,2020-09-03T17:36:59+05:30,"[21761, 21763, 21758]"
2914,45389,2020-09-03T12:47:52+05:30,"[21873, 22858, 22859, 21868]"
2915,45389,2020-09-03T12:22:49+05:30,"[22687, 21866, 22858, 21873, 22488, 21503, 21500, 21663]"
2916,45389,2020-09-02T14:12:34+05:30,"[22842, 22852, 22836, 22839]"
2917,45389,2020-09-01T17:40:27+05:30,"[21761, 21763, 21758]"
2918,45389,2020-08-31T18:48:23+05:30,[22221]
2919,45389,2020-08-29T19:10:51+05:30,"[21761, 21763, 21758]"
2920,45389,2020-08-29T18:12:54+05:30,"[22488, 22687, 21870, 21663]"
2921,45389,2020-08-29T16:28:51+05:30,"[21509, 21866, 22488, 21499, 21503, 21502, 22687]"
2922,45389,2020-08-29T15:10:50+05:30,"[21426, 21499, 21502, 21503]"
2923,45389,2020-08-29T14:59:56+05:30,"[21504, 21873, 21507, 21508]"
2924,45389,2020-08-28T17:42:32+05:30,[22221]
2925,45389,2020-08-27T17:17:08+05:30,[21663]
2926,45389,2020-08-27T14:18:48+05:30,[21663]
2927,45389,2020-08-27T13:44:06+05:30,"[21866, 21870, 21873, 22488, 22687]"
2928,45389,2020-08-27T11:48:39+05:30,"[22496, 22497, 22499, 22500]"
2929,45389,2020-08-26T18:59:45+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558, 21883, 21884]"
2930,45389,2020-08-26T12:05:41+05:30,"[21536, 21539, 21541, 21870, 21532, 21534]"
2931,45389,2020-08-24T18:29:44+05:30,"[21761, 21763, 21758]"
2932,45389,2020-08-21T14:26:45+05:30,"[22496, 22498, 22499, 22500, 22501]"
2933,45389,2020-08-20T19:11:06+05:30,"[21761, 21763, 21764, 21758]"
2934,45389,2020-08-20T16:59:55+05:30,[22221]
2935,45389,2020-08-20T16:39:32+05:30,"[21501, 21502, 21503]"
2936,45389,2020-08-20T16:05:43+05:30,[21663]
2937,45389,2020-08-19T19:06:16+05:30,"[21767, 19398, 19383]"
2938,45389,2020-08-19T17:01:58+05:30,"[21504, 21506, 21507, 21508, 21509, 21866, 21868, 21870, 21871, 21873, 21502, 21503]"
2939,45389,2020-08-19T16:22:38+05:30,"[21536, 21539, 21541, 21866, 21868, 21532, 21501, 21534]"
2940,45389,2020-08-19T15:58:54+05:30,"[22221, 21424, 21425, 21426, 21499, 21500, 21502, 21663]"
2941,45389,2020-08-19T15:35:38+05:30,[22221]
2942,45389,2020-08-18T19:07:43+05:30,"[21760, 21761, 21763, 21764, 21758, 21759]"
2943,45389,2020-08-17T19:07:54+05:30,"[21761, 21762, 21763, 21758]"
2944,45389,2020-08-14T20:04:22+05:30,[21761]
2945,45389,2020-08-14T18:39:37+05:30,"[21504, 21473, 21507, 21508, 21509, 21498, 21502]"
2946,45389,2020-08-14T17:43:23+05:30,"[21868, 21663]"
2947,45389,2020-08-14T17:03:19+05:30,"[21424, 21425]"
2948,45389,2020-08-14T15:59:44+05:30,"[21866, 21868, 21870, 21871, 21424, 21873, 21425, 21499, 21500, 21502, 21663]"
2949,45389,2020-08-14T15:34:01+05:30,"[21504, 21506, 21507, 21508, 21509, 21866, 21868, 21870, 21500, 21662, 21663]"
2950,45389,2020-08-14T15:03:44+05:30,"[21504, 21506, 21507, 21509]"
2951,45389,2020-08-14T14:50:49+05:30,"[21873, 21868, 21870, 21871]"
2952,45389,2020-08-14T14:27:55+05:30,"[21473, 21498, 21499, 21502]"
2953,45389,2020-08-14T14:13:06+05:30,"[21473, 21866, 21868, 21870, 21499]"
2954,45389,2020-08-13T18:29:05+05:30,"[21761, 21763, 21764, 21758]"
2955,45389,2020-08-13T16:52:15+05:30,"[21507, 21866, 21424, 21425, 21426]"
2956,45389,2020-08-12T18:40:03+05:30,"[21761, 21758]"
2957,45389,2020-08-12T18:18:25+05:30,"[21866, 21507, 21868]"
2958,45389,2020-08-12T18:11:19+05:30,"[21539, 21541, 21866, 21424, 21425, 21426]"
2959,45389,2020-08-12T17:06:05+05:30,"[21663, 21508, 21509, 21866, 21868, 21870, 21424, 21425, 21426, 21662, 21502, 21503]"
2960,45389,2020-08-12T14:42:31+05:30,"[21504, 21506, 21507, 21508, 21866, 21868, 21870, 21499, 21500, 21502]"
2961,45389,2020-08-12T14:28:17+05:30,"[21536, 21539, 21541, 21866, 21868, 21424, 21425, 21426, 21532, 21534]"
2962,45389,2020-08-12T14:11:04+05:30,"[21866, 21868, 21870, 21871, 21873, 21427, 21432, 21663]"
2963,45389,2020-08-12T13:51:40+05:30,"[21866, 21868, 21870]"
2964,45389,2020-08-10T15:30:06+05:30,"[21504, 21506, 21507, 21508, 21509, 21424, 21425, 21426, 21498, 21499, 21500]"
2965,45389,2020-08-10T13:07:18+05:30,"[21662, 21663]"
2966,45389,2020-08-08T19:00:39+05:30,"[21761, 21758]"
2967,45389,2020-08-07T18:19:27+05:30,"[22089, 22087]"
2968,49339,2020-09-14T14:30:02+05:30,[21828]
2969,49312,2020-09-14T13:08:44+05:30,"[22496, 19397, 19398, 19370, 19376, 21268, 19390]"
2970,49312,2020-09-14T11:04:28+05:30,[22115]
2971,49291,2020-09-14T00:28:29+05:30,"[17050, 17039]"
2972,49284,2020-09-14T00:00:31+05:30,"[23002, 23003]"
2973,49284,2020-09-13T23:39:52+05:30,"[23202, 23203]"
2974,49260,2020-09-13T20:37:34+05:30,[23215]
2975,49252,2020-09-13T20:15:43+05:30,[17184]
2976,49252,2020-09-13T19:24:14+05:30,[15386]
2977,45173,2020-09-13T13:49:42+05:30,[17609]
2978,47745,2020-09-13T12:11:24+05:30,[20131]
2979,41995,2020-09-13T07:59:19+05:30,"[21440, 21313, 21412, 21510, 17010, 17526, 17624, 15384, 15385]"
2980,47352,2020-09-13T02:27:14+05:30,"[17474, 17028, 17307, 17448, 17325, 19535, 17008, 17457, 17458, 17299, 16052, 17461, 17462, 17649, 17496, 17051, 19324, 17663]"
2981,47352,2020-09-10T00:59:25+05:30,[17622]
2982,47352,2020-09-10T00:51:36+05:30,[17626]
2983,49040,2020-09-12T21:37:37+05:30,"[22931, 21375]"
2984,49021,2020-09-12T18:19:17+05:30,"[19921, 21827, 21934]"
2985,49021,2020-09-11T17:59:17+05:30,[21932]
2986,49021,2020-09-10T18:24:46+05:30,"[19920, 21827, 21932, 21934]"
2987,42486,2020-09-12T11:06:33+05:30,"[21252, 21262]"
2988,42486,2020-09-09T15:05:23+05:30,[21263]
2989,42486,2020-09-09T14:58:29+05:30,[21253]
2990,42486,2020-09-09T11:17:20+05:30,[21253]
2991,42486,2020-09-05T14:56:41+05:30,[21251]
2992,46657,2020-09-12T11:02:50+05:30,[21252]
2993,46657,2020-09-09T11:12:24+05:30,[21253]
2994,46657,2020-09-04T17:56:35+05:30,[21253]
2995,46657,2020-08-31T11:37:43+05:30,[21252]
2996,46657,2020-08-27T19:54:10+05:30,"[21252, 21253]"
2997,46657,2020-08-22T12:55:28+05:30,[21252]
2998,46657,2020-08-20T19:10:40+05:30,[21252]
2999,46657,2020-08-19T19:50:13+05:30,[21253]
3000,46657,2020-08-17T20:03:08+05:30,[21251]
3001,47240,2020-09-12T09:19:51+05:30,[23156]
3002,49050,2020-09-12T08:10:43+05:30,[19633]
3003,49050,2020-09-11T19:51:14+05:30,[22362]
3004,49050,2020-09-11T17:31:54+05:30,[23003]
3005,49050,2020-09-11T14:45:27+05:30,"[19497, 19632, 19633, 22361, 22362, 19870]"
3006,48962,2020-09-11T23:37:38+05:30,"[17729, 17474, 17732, 17573, 17574, 17028, 17526, 17559, 17560, 17566, 17567]"
3007,2606,2020-09-11T17:31:08+05:30,"[19404, 19397, 19398]"
3008,49097,2020-09-11T17:23:22+05:30,[17054]
3009,46227,2020-09-11T14:59:31+05:30,"[17189, 17447, 17483, 17035, 17011, 17460, 17493, 17463, 17019, 17662]"
3010,38620,2020-09-11T13:22:00+05:30,[15389]
3011,38620,2020-09-11T13:18:05+05:30,[17749]
3012,2138,2020-09-11T11:00:41+05:30,[19629]
3013,49032,2020-09-10T22:47:56+05:30,[16997]
3014,49013,2020-09-10T14:25:06+05:30,[17773]
3015,35481,2020-09-10T12:44:32+05:30,"[19376, 19370, 19381, 19398]"
3016,35481,2020-09-09T17:56:17+05:30,[19398]
3017,35481,2020-09-08T19:27:18+05:30,"[19921, 21827, 21932, 21934]"
3018,35481,2020-09-05T17:11:18+05:30,"[22717, 22838]"
3019,35481,2020-09-04T16:23:15+05:30,[19398]
3020,48938,2020-09-10T12:38:17+05:30,[20131]
3021,48938,2020-09-09T20:57:31+05:30,[21263]
3022,48938,2020-09-09T20:46:56+05:30,[20117]
3023,48938,2020-09-09T14:28:41+05:30,[21252]
3024,48938,2020-09-09T14:26:07+05:30,[21253]
3025,48960,2020-09-09T20:38:38+05:30,[22884]
3026,48960,2020-09-09T20:36:40+05:30,[22882]
3027,45386,2020-09-09T16:25:50+05:30,[22938]
3028,45386,2020-09-09T13:39:02+05:30,"[22938, 23082]"
3029,45385,2020-09-09T13:35:24+05:30,"[19296, 19297, 22938]"
3030,45385,2020-09-09T12:36:47+05:30,"[23082, 23083]"
3031,45385,2020-09-04T09:20:11+05:30,[22938]
3032,45385,2020-09-04T09:17:57+05:30,[19296]
3033,45388,2020-09-09T12:55:28+05:30,"[22938, 23082]"
3034,38512,2020-09-08T17:57:07+05:30,[18535]
3035,39221,2020-09-08T01:06:39+05:30,[17471]
3036,39221,2020-09-08T01:02:15+05:30,[17741]
3037,39221,2020-09-06T17:30:02+05:30,[22921]
3038,48486,2020-09-07T14:46:58+05:30,"[22136, 22133, 22134]"
3039,48486,2020-09-04T18:28:09+05:30,"[22136, 22133, 22134, 22135]"
3040,1476,2020-09-07T12:58:15+05:30,"[19497, 19631]"
3041,1476,2020-09-05T19:41:01+05:30,[19497]
3042,1476,2020-09-05T14:19:32+05:30,"[22290, 22949, 22957]"
3043,1476,2020-09-05T13:23:56+05:30,"[21315, 21991, 19624, 19497, 19818, 19847, 22290, 22362]"
3044,1476,2020-09-04T15:21:05+05:30,"[22308, 22309, 22502, 19627, 21240, 22365]"
3045,1476,2020-09-04T15:15:14+05:30,"[19849, 19851, 20119, 20129, 20130, 19620, 19621, 19623, 19624, 19497, 19625, 19626, 19627, 19631, 22365, 22879, 22502, 19817, 19818, 19825]"
3046,1476,2020-09-03T19:09:27+05:30,"[22009, 19626, 19627]"
3047,1476,2020-09-03T15:00:45+05:30,"[19868, 22308, 19630, 22879]"
3048,1476,2020-09-01T14:09:55+05:30,"[21315, 19847, 19623, 19849, 19850, 19497, 19627, 19631, 19825, 21241, 22362, 22365]"
3049,1476,2020-08-31T19:28:31+05:30,"[19497, 22362, 21315, 19631]"
3050,1476,2020-08-31T18:07:26+05:30,"[19847, 19825, 19849, 19623]"
3051,1476,2020-08-31T14:58:45+05:30,"[19626, 19627, 20119]"
3052,1476,2020-08-31T10:24:46+05:30,[19627]
3053,1476,2020-08-29T18:57:24+05:30,"[19624, 19849, 19850]"
3054,1476,2020-08-29T13:33:40+05:30,[19631]
3055,1476,2020-08-29T11:32:45+05:30,"[19625, 19849, 21212, 21991]"
3056,1476,2020-08-28T19:11:39+05:30,[19631]
3057,1476,2020-08-28T15:57:11+05:30,"[21825, 21826, 19623]"
3058,1476,2020-08-28T13:19:01+05:30,"[19624, 21212]"
3059,1476,2020-08-27T19:21:25+05:30,"[19825, 19847]"
3060,1476,2020-08-27T18:20:52+05:30,[19849]
3061,1476,2020-08-27T18:11:00+05:30,"[19497, 19619]"
3062,1476,2020-08-27T16:49:55+05:30,"[19624, 19849, 21212, 19623]"
3063,1476,2020-08-27T15:35:00+05:30,"[22285, 22286, 22287, 22288, 22290, 22291, 22292]"
3064,1476,2020-08-26T19:57:02+05:30,"[19624, 19625, 20119, 21212, 19869, 19870]"
3065,1476,2020-08-26T19:00:16+05:30,"[22285, 22286, 22287, 22288, 22289, 22290, 22291, 22292]"
3066,1476,2020-08-26T17:53:27+05:30,"[22009, 19626, 19627, 19620]"
3067,1476,2020-08-26T17:04:14+05:30,"[19497, 19631]"
3068,1476,2020-08-26T15:54:29+05:30,"[19847, 19849, 19497, 19631, 22288, 22362]"
3069,1476,2020-08-26T13:05:04+05:30,"[22290, 21315, 22309]"
3070,1476,2020-08-26T12:31:57+05:30,"[22502, 19847, 19849, 22286, 22289, 22290, 22292, 22365]"
3071,1476,2020-08-26T08:50:14+05:30,"[22285, 22286, 22287, 22288, 22289, 22290, 22291, 22292, 19868]"
3072,1476,2020-08-25T19:28:30+05:30,"[19497, 19631]"
3073,1476,2020-08-25T17:55:05+05:30,"[22285, 22286, 22287, 22288, 22289, 22290, 22291, 22292]"
3074,1476,2020-08-25T17:29:15+05:30,"[19624, 19626, 19627, 19825, 21212]"
3075,1476,2020-08-25T15:25:54+05:30,"[22288, 22009, 19850, 22290]"
3076,1476,2020-08-25T14:08:12+05:30,"[19849, 19621]"
3077,1476,2020-08-25T13:02:29+05:30,"[22309, 19497, 22286, 22288, 22290]"
3078,1476,2020-08-25T12:19:54+05:30,[19627]
3079,1476,2020-08-24T20:55:53+05:30,"[19497, 21363, 22365, 22502]"
3080,1476,2020-08-24T18:36:15+05:30,"[21241, 22362, 22308, 22309]"
3081,1476,2020-08-24T17:15:16+05:30,[21862]
3082,1476,2020-08-24T16:05:41+05:30,"[19624, 19626, 19627, 21991]"
3083,1476,2020-08-24T14:32:06+05:30,"[19847, 19626, 19627, 19631]"
3084,1476,2020-08-24T13:15:11+05:30,"[19626, 19627]"
3085,1476,2020-08-22T17:46:44+05:30,"[22309, 19623, 19817, 19818, 19850, 19631]"
3086,1476,2020-08-22T17:38:10+05:30,"[19619, 19497, 19849, 22225, 19868]"
3087,1476,2020-08-21T17:49:28+05:30,"[21315, 22502, 19847, 22287, 22288, 22362, 22365]"
3088,1476,2020-08-21T16:44:04+05:30,"[19818, 19850, 22285, 22286, 22287, 22288, 22290]"
3089,1476,2020-08-21T14:13:17+05:30,"[21991, 19624, 19497, 19818, 19627, 19626, 19631, 22365]"
3090,1476,2020-08-21T13:08:30+05:30,"[22285, 22287, 22288, 22290, 22291, 22292]"
3091,1476,2020-08-21T12:45:29+05:30,"[19626, 19627]"
3092,1476,2020-08-20T19:20:12+05:30,"[19849, 22277, 22009, 19847]"
3093,1476,2020-08-20T18:27:38+05:30,"[19817, 22309, 22326]"
